1742108102344,POST,227,201
1742108102353,POST,220,201
1742108102358,POST,224,201
1742108102369,POST,215,201
1742108102379,POST,212,201
1742108102389,POST,227,201
1742108102413,POST,207,201
1742108102382,POST,241,201
1742108102400,POST,223,201
1742108102437,POST,190,201
1742108102412,POST,220,201
1742108102416,POST,235,201
1742108102623,POST,28,201
1742108102451,POST,217,201
1742108102439,POST,232,201
1742108102457,POST,220,201
1742108102476,POST,208,201
1742108102457,POST,238,201
1742108102479,POST,222,201
1742108102501,POST,209,201
1742108102501,POST,218,201
1742108102501,POST,222,201
1742108102501,POST,235,201
1742108102511,POST,231,201
1742108102518,POST,234,201
1742108102507,POST,253,201
1742108102524,POST,250,201
1742108102524,POST,255,201
1742108102537,POST,253,201
1742108102539,POST,259,201
1742108102552,POST,256,201
1742108102561,POST,261,201
1742108102563,POST,268,201
1742108102571,POST,273,201
1742108102591,POST,253,201
1742108102584,POST,261,201
1742108102582,POST,271,201
1742108102573,POST,291,201
1742108102623,POST,247,201
1742108102616,POST,265,201
1742108102620,POST,267,201
1742108102632,POST,270,201
1742108102627,POST,277,201
1742108102651,POST,264,201
1742108102668,POST,255,201
1742108102671,POST,263,201
1742108102677,POST,266,201
1742108102651,POST,299,201
1742108102684,POST,271,201
1742108102695,POST,271,201
1742108102701,POST,272,201
1742108102710,POST,274,201
1742108102723,POST,268,201
1742108102736,POST,266,201
1742108102719,POST,288,201
1742108102984,POST,27,201
1742108102742,POST,275,201
1742108102752,POST,269,201
1742108102774,POST,257,201
1742108102760,POST,281,201
1742108102779,POST,277,201
1742108102790,POST,272,201
1742108102798,POST,271,201
1742108102808,POST,270,201
1742108102822,POST,264,201
1742108102831,POST,270,201
1742108102844,POST,262,201
1742108102844,POST,272,201
1742108102845,POST,273,201
1742108102853,POST,276,201
1742108102864,POST,273,201
1742108102870,POST,285,201
1742108102881,POST,275,201
1742108102887,POST,273,201
1742108102915,POST,252,201
1742108102902,POST,268,201
1742108102904,POST,282,201
1742108102923,POST,271,201
1742108102934,POST,272,201
1742108102955,POST,264,201
1742108102943,POST,286,201
1742108102950,POST,286,201
1742108102967,POST,285,201
1742108102973,POST,280,201
1742108102991,POST,268,201
1742108103002,POST,268,201
1742108103011,POST,263,201
1742108103253,POST,26,201
1742108103007,POST,274,201
1742108103017,POST,274,201
1742108103021,POST,273,201
1742108103031,POST,275,201
1742108103041,POST,280,201
1742108103062,POST,261,201
1742108103056,POST,276,201
1742108103078,POST,259,201
1742108103069,POST,273,201
1742108103086,POST,272,201
1742108103101,POST,272,201
1742108103106,POST,275,201
1742108103116,POST,275,201
1742108103118,POST,276,201
1742108103129,POST,272,201
1742108103137,POST,275,201
1742108103155,POST,266,201
1742108103156,POST,277,201
1742108103160,POST,284,201
1742108103167,POST,278,201
1742108103170,POST,282,201
1742108103186,POST,274,201
1742108103194,POST,269,201
1742108103206,POST,269,201
1742108103219,POST,260,201
1742108103463,POST,29,201
1742108103229,POST,265,201
1742108103236,POST,277,201
1742108103252,POST,272,201
1742108103259,POST,270,201
1742108103270,POST,268,201
1742108103274,POST,265,201
1742108103279,POST,263,201
1742108103281,POST,272,201
1742108103291,POST,270,201
1742108103294,POST,267,201
1742108103306,POST,266,201
1742108103321,POST,253,201
1742108103332,POST,250,201
1742108103337,POST,252,201
1742108103323,POST,276,201
1742108103342,POST,262,201
1742108103358,POST,260,201
1742108103373,POST,249,201
1742108103401,POST,228,201
1742108103381,POST,261,201
1742108103394,POST,250,201
1742108103391,POST,258,201
1742108103433,POST,222,201
1742108103421,POST,243,201
1742108103644,POST,27,201
1742108103412,POST,259,201
1742108103444,POST,231,201
1742108103445,POST,239,201
1742108103460,POST,230,201
1742108103475,POST,221,201
1742108103452,POST,260,201
1742108103494,POST,218,201
1742108103492,POST,233,201
1742108103479,POST,249,201
1742108103513,POST,220,201
1742108103524,POST,225,201
1742108103529,POST,222,201
1742108103539,POST,216,201
1742108103538,POST,228,201
1742108103561,POST,207,201
1742108103553,POST,219,201
1742108103542,POST,238,201
1742108103561,POST,220,201
1742108103572,POST,223,201
1742108103574,POST,229,201
1742108103582,POST,228,201
1742108103589,POST,223,201
1742108103795,POST,26,201
1742108103599,POST,228,201
1742108103604,POST,254,201
1742108103622,POST,248,201
1742108103618,POST,252,201
1742108103629,POST,241,201
1742108103642,POST,238,201
1742108103671,POST,209,201
1742108103664,POST,221,201
1742108103655,POST,243,201
1742108103649,POST,253,201
1742108103675,POST,237,201
1742108103684,POST,243,201
1742108103690,POST,243,201
1742108103671,POST,265,201
1742108103696,POST,252,201
1742108103712,POST,242,201
1742108103712,POST,254,201
1742108103725,POST,250,201
1742108103954,POST,28,201
1742108103749,POST,234,201
1742108103728,POST,260,201
1742108103733,POST,266,201
1742108103751,POST,259,201
1742108103766,POST,257,201
1742108103768,POST,259,201
1742108103755,POST,275,201
1742108103780,POST,264,201
1742108103772,POST,277,201
1742108103781,POST,277,201
1742108103803,POST,265,201
1742108103812,POST,266,201
1742108103827,POST,261,201
1742108103821,POST,271,201
1742108103810,POST,293,201
1742108103858,POST,260,201
1742108103870,POST,251,201
1742108103870,POST,259,201
1742108103870,POST,267,201
1742108103880,POST,262,201
1742108103880,POST,277,201
1742108103885,POST,280,201
1742108103898,POST,275,201
1742108103902,POST,272,201
1742108103912,POST,276,201
1742108103933,POST,263,201
1742108103936,POST,269,201
1742108103927,POST,284,201
1742108103948,POST,270,201
1742108103966,POST,257,201
1742108103975,POST,255,201
1742108103982,POST,249,201
1742108103983,POST,264,201
1742108103988,POST,264,201
1742108104010,POST,249,201
1742108103999,POST,262,201
1742108104023,POST,248,201
1742108104027,POST,249,201
1742108104030,POST,260,201
1742108104068,POST,243,201
1742108104049,POST,264,201
1742108104058,POST,265,201
1742108104044,POST,280,201
1742108104078,POST,255,201
1742108104088,POST,248,201
1742108104092,POST,255,201
1742108104103,POST,258,201
1742108104118,POST,244,201
1742108104121,POST,251,201
1742108104129,POST,253,201
1742108104137,POST,247,201
1742108104157,POST,234,201
1742108104142,POST,250,201
1742108104173,POST,223,201
1742108104165,POST,241,201
1742108104188,POST,220,201
1742108104174,POST,265,201
1742108104196,POST,250,201
1742108104205,POST,260,201
1742108104211,POST,254,201
1742108104224,POST,241,201
1742108104218,POST,255,201
1742108104230,POST,250,201
1742108104231,POST,250,201
1742108104247,POST,241,201
1742108104259,POST,242,201
1742108104252,POST,250,201
1742108104261,POST,250,201
1742108104271,POST,247,201
1742108104276,POST,249,201
1742108104290,POST,239,201
1742108104311,POST,227,201
1742108104313,POST,228,201
1742108104323,POST,223,201
1742108104333,POST,220,201
1742108104324,POST,249,201
1742108104336,POST,237,201
1742108104347,POST,231,201
1742108104361,POST,223,201
1742108104372,POST,220,201
1742108104362,POST,235,201
1742108104384,POST,221,201
1742108104382,POST,228,201
1742108104396,POST,217,201
1742108104392,POST,231,201
1742108104406,POST,229,201
1742108104391,POST,253,201
1742108104408,POST,243,201
1742108104439,POST,219,201
1742108104446,POST,224,201
1742108104465,POST,209,201
1742108104473,POST,216,201
1742108104465,POST,228,201
1742108104465,POST,228,201
1742108104481,POST,221,201
1742108104488,POST,220,201
1742108104480,POST,242,201
1742108104501,POST,230,201
1742108104518,POST,220,201
1742108104502,POST,246,201
1742108104511,POST,241,201
1742108104525,POST,238,201
1742108104529,POST,252,201
1742108104538,POST,254,201
1742108104541,POST,254,201
1742108104553,POST,250,201
1742108104546,POST,265,201
1742108104573,POST,245,201
1742108104584,POST,244,201
1742108104578,POST,257,201
1742108104573,POST,273,201
1742108104592,POST,260,201
1742108104610,POST,256,201
1742108104614,POST,255,201
1742108104605,POST,268,201
1742108104597,POST,288,201
1742108104623,POST,271,201
1742108104635,POST,263,201
1742108104658,POST,259,201
1742108104644,POST,276,201
1742108104651,POST,269,201
1742108104670,POST,264,201
1742108104674,POST,262,201
1742108104693,POST,247,201
1742108104689,POST,267,201
1742108104693,POST,266,201
1742108104935,POST,31,201
1742108104702,POST,266,201
1742108104708,POST,267,201
1742108104722,POST,260,201
1742108104731,POST,262,201
1742108104752,POST,250,201
1742108104748,POST,265,201
1742108104738,POST,283,201
1742108104763,POST,265,201
1742108104781,POST,250,201
1742108104803,POST,235,201
1742108104792,POST,253,201
1742108104795,POST,260,201
1742108104811,POST,253,201
1742108104818,POST,255,201
1742108104828,POST,252,201
1742108104835,POST,260,201
1742108104847,POST,251,201
1742108104866,POST,244,201
1742108104852,POST,266,201
1742108104873,POST,254,201
1742108104869,POST,261,201
1742108104885,POST,255,201
1742108104898,POST,251,201
1742108104894,POST,265,201
1742108104917,POST,246,201
1742108104920,POST,254,201
1742108104920,POST,263,201
1742108104936,POST,261,201
1742108104940,POST,260,201
1742108104956,POST,252,201
1742108104959,POST,252,201
1742108104968,POST,249,201
1742108104966,POST,264,201
1742108104975,POST,259,201
1742108104982,POST,265,201
1742108104993,POST,260,201
1742108105002,POST,256,201
1742108105013,POST,257,201
1742108105021,POST,253,201
1742108105031,POST,248,201
1742108105029,POST,260,201
1742108105038,POST,263,201
1742108105073,POST,241,201
1742108105045,POST,270,201
1742108105064,POST,252,201
1742108105055,POST,271,201
1742108105080,POST,250,201
1742108105110,POST,236,201
1742108105098,POST,257,201
1742108105095,POST,264,201
1742108105118,POST,247,201
1742108105130,POST,247,201
1742108105127,POST,254,201
1742108105149,POST,243,201
1742108105140,POST,262,201
1742108105163,POST,247,201
1742108105159,POST,252,201
1742108105174,POST,251,201
1742108105183,POST,252,201
1742108105197,POST,247,201
1742108105200,POST,253,201
1742108105208,POST,254,201
1742108105211,POST,251,201
1742108105230,POST,245,201
1742108105217,POST,261,201
1742108105234,POST,249,201
1742108105247,POST,253,201
1742108105254,POST,246,201
1742108105258,POST,255,201
1742108105270,POST,248,201
1742108105279,POST,248,201
1742108105274,POST,261,201
1742108105289,POST,255,201
1742108105301,POST,251,201
1742108105314,POST,245,201
1742108105316,POST,246,201
1742108105330,POST,243,201
1742108105326,POST,254,201
1742108105315,POST,278,201
1742108105346,POST,254,201
1742108105365,POST,236,201
1742108105355,POST,255,201
1742108105359,POST,262,201
1742108105381,POST,243,201
1742108105410,POST,234,201
1742108105377,POST,267,201
1742108105392,POST,260,201
1742108105411,POST,243,201
1742108105402,POST,262,201
1742108105425,POST,254,201
1742108105435,POST,244,201
1742108105453,POST,239,201
1742108105462,POST,233,201
1742108105444,POST,258,201
1742108105462,POST,250,201
1742108105475,POST,243,201
1742108105478,POST,251,201
1742108105483,POST,253,201
1742108105500,POST,244,201
1742108105500,POST,251,201
1742108105513,POST,242,201
1742108105535,POST,231,201
1742108105518,POST,253,201
1742108105527,POST,258,201
1742108105544,POST,243,201
1742108105559,POST,232,201
1742108105562,POST,247,201
1742108105552,POST,257,201
1742108105580,POST,240,201
1742108105573,POST,248,201
1742108105593,POST,246,201
1742108105600,POST,244,201
1742108105601,POST,251,201
1742108105621,POST,234,201
1742108105610,POST,251,201
1742108105644,POST,227,201
1742108105644,POST,240,201
1742108105624,POST,264,201
1742108105652,POST,251,201
1742108105664,POST,243,201
1742108105654,POST,265,201
1742108105679,POST,245,201
1742108105679,POST,247,201
1742108105695,POST,243,201
1742108105692,POST,249,201
1742108105702,POST,247,201
1742108105712,POST,246,201
1742108105718,POST,247,201
1742108105729,POST,236,201
1742108105736,POST,246,201
1742108105751,POST,232,201
1742108105755,POST,234,201
1742108105744,POST,246,201
1742108105785,POST,214,201
1742108105766,POST,235,201
1742108105771,POST,235,201
1742108105791,POST,230,201
1742108105787,POST,236,201
1742108105809,POST,217,201
1742108105839,POST,200,201
1742108105820,POST,237,201
1742108105809,POST,261,201
1742108105821,POST,262,201
1742108105852,POST,245,201
1742108105844,POST,266,201
1742108105871,POST,248,201
1742108105855,POST,272,201
1742108105861,POST,277,201
1742108105884,POST,262,201
1742108105889,POST,273,201
1742108105903,POST,282,201
1742108105919,POST,272,201
1742108105907,POST,294,201
1742108105926,POST,284,201
1742108105924,POST,304,201
1742108105938,POST,299,201
1742108105958,POST,295,201
1742108105941,POST,320,201
1742108105949,POST,325,201
1742108105965,POST,325,201
1742108105965,POST,325,201
1742108105982,POST,312,201
1742108105983,POST,330,201
1742108105989,POST,324,201
1742108106001,POST,316,201
1742108105990,POST,339,201
1742108105999,POST,331,201
1742108106026,POST,312,201
1742108106021,POST,318,201
1742108106023,POST,323,201
1742108106006,POST,361,201
1742108106039,POST,330,201
1742108106057,POST,313,201
1742108106083,POST,290,201
1742108106097,POST,285,201
1742108106070,POST,313,201
1742108106119,POST,282,201
1742108106110,POST,302,201
1742108106127,POST,285,201
1742108106138,POST,274,201
1742108106146,POST,270,201
1742108106162,POST,272,201
1742108106185,POST,260,201
1742108106191,POST,257,201
1742108106211,POST,245,201
1742108106201,POST,263,201
1742108106228,POST,242,201
1742108106237,POST,238,201
1742108106253,POST,229,201
1742108106261,POST,230,201
1742108106274,POST,223,201
1742108106290,POST,215,201
1742108106290,POST,221,201
1742108106294,POST,225,201
1742108106313,POST,208,201
1742108106313,POST,221,201
1742108106330,POST,225,201
1742108106329,POST,228,201
1742108106317,POST,240,201
1742108106338,POST,219,201
1742108106339,POST,219,201
1742108106346,POST,220,201
1742108106370,POST,203,201
1742108106367,POST,214,201
1742108106373,POST,218,201
1742108106383,POST,209,201
1742108106369,POST,238,201
1742108106383,POST,226,201
1742108106412,POST,203,201
1742108106401,POST,218,201
1742108106416,POST,211,201
1742108106412,POST,227,201
1742108106412,POST,235,201
1742108106434,POST,213,201
1742108106445,POST,206,201
1742108106448,POST,213,201
1742108106470,POST,195,201
1742108106456,POST,218,201
1742108106475,POST,213,201
1742108106464,POST,224,201
1742108106491,POST,206,201
1742108106497,POST,208,201
1742108106482,POST,230,201
1742108106505,POST,212,201
1742108106511,POST,211,201
1742108106519,POST,208,201
1742108106521,POST,213,201
1742108106534,POST,203,201
1742108106557,POST,189,201
1742108106557,POST,198,201
1742108106555,POST,209,201
1742108106557,POST,225,201
1742108106558,POST,224,201
1742108106566,POST,217,201
1742108106573,POST,222,201
1742108106592,POST,219,201
1742108106581,POST,232,201
1742108106591,POST,224,201
1742108106608,POST,216,201
1742108106619,POST,217,201
1742108106609,POST,233,201
1742108106627,POST,218,201
1742108106647,POST,205,201
1742108106824,POST,29,201
1742108106648,POST,208,201
1742108106639,POST,231,201
1742108106615,POST,256,201
1742108106661,POST,218,201
1742108106674,POST,216,201
1742108106651,POST,239,201
1742108106665,POST,237,201
1742108106688,POST,224,201
1742108106697,POST,224,201
1742108106705,POST,220,201
1742108106688,POST,237,201
1742108106712,POST,229,201
1742108106722,POST,232,201
1742108106717,POST,244,201
1742108106734,POST,238,201
1742108106727,POST,246,201
1742108106737,POST,239,201
1742108106746,POST,237,201
1742108106755,POST,241,201
1742108106782,POST,219,201
1742108106782,POST,225,201
1742108106783,POST,230,201
1742108106764,POST,250,201
1742108106796,POST,232,201
1742108106811,POST,224,201
1742108106813,POST,227,201
1742108106815,POST,228,201
1742108106842,POST,207,201
1742108106836,POST,227,201
1742108106856,POST,220,201
1742108106852,POST,228,201
1742108106845,POST,241,201
1742108106853,POST,242,201
1742108106870,POST,228,201
1742108106871,POST,229,201
1742108106879,POST,235,201
1742108106890,POST,232,201
1742108106902,POST,230,201
1742108106890,POST,242,201
1742108106912,POST,225,201
1742108106921,POST,231,201
1742108106925,POST,234,201
1742108106925,POST,234,201
1742108106954,POST,209,201
1742108106941,POST,229,201
1742108106961,POST,215,201
1742108106973,POST,211,201
1742108106983,POST,207,201
1742108106972,POST,230,201
1742108106976,POST,228,201
1742108106996,POST,217,201
1742108107001,POST,218,201
1742108107007,POST,214,201
1742108107014,POST,222,201
1742108107013,POST,225,201
1742108107028,POST,217,201
1742108107035,POST,218,201
1742108107043,POST,216,201
1742108107040,POST,225,201
1742108107245,POST,29,201
1742108107049,POST,230,201
1742108107086,POST,211,201
1742108107080,POST,231,201
1742108107063,POST,248,201
1742108107076,POST,244,201
1742108107100,POST,227,201
1742108107095,POST,242,201
1742108107098,POST,250,201
1742108107114,POST,236,201
1742108107122,POST,244,201
1742108107132,POST,236,201
1742108107132,POST,246,201
1742108107137,POST,251,201
1742108107159,POST,235,201
1742108107152,POST,255,201
1742108107159,POST,251,201
1742108107170,POST,253,201
1742108107163,POST,270,201
1742108107176,POST,265,201
1742108107184,POST,268,201
1742108107190,POST,266,201
1742108107202,POST,268,201
1742108107213,POST,264,201
1742108107204,POST,278,201
1742108107219,POST,271,201
1742108107253,POST,241,201
1742108107221,POST,289,201
1742108107259,POST,253,201
1742108107238,POST,287,201
1742108107236,POST,294,201
1742108107265,POST,273,201
1742108107274,POST,270,201
1742108107279,POST,278,201
1742108107297,POST,266,201
1742108107311,POST,262,201
1742108107311,POST,270,201
1742108107320,POST,271,201
1742108107327,POST,268,201
1742108107337,POST,277,201
1742108107350,POST,266,201
1742108107348,POST,278,201
1742108107366,POST,263,201
1742108107378,POST,260,201
1742108107394,POST,252,201
1742108107368,POST,290,201
1742108107388,POST,273,201
1742108107410,POST,259,201
1742108107407,POST,275,201
1742108107423,POST,265,201
1742108107441,POST,261,201
1742108107433,POST,269,201
1742108107456,POST,250,201
1742108107452,POST,262,201
1742108107477,POST,257,201
1742108107470,POST,275,201
1742108107482,POST,270,201
1742108107494,POST,268,201
1742108107490,POST,281,201
1742108107510,POST,265,201
1742108107512,POST,273,201
1742108107525,POST,260,201
1742108107538,POST,259,201
1742108107563,POST,240,201
1742108107530,POST,273,201
1742108107544,POST,272,201
1742108107557,POST,265,201
1742108107573,POST,251,201
1742108107581,POST,255,201
1742108107591,POST,245,201
1742108107595,POST,249,201
1742108107616,POST,240,201
1742108107614,POST,249,201
1742108107626,POST,255,201
1742108107629,POST,263,201
1742108107646,POST,251,201
1742108107638,POST,267,201
1742108107661,POST,251,201
1742108107658,POST,260,201
1742108107682,POST,239,201
1742108107669,POST,260,201
1742108107702,POST,235,201
1742108107688,POST,257,201
1742108107706,POST,245,201
1742108107714,POST,242,201
1742108107702,POST,261,201
1742108107734,POST,238,201
1742108107745,POST,229,201
1742108107952,POST,25,201
1742108107775,POST,211,201
1742108107752,POST,234,201
1742108107762,POST,234,201
1742108107771,POST,242,201
1742108107785,POST,233,201
1742108107785,POST,242,201
1742108107803,POST,229,201
1742108107797,POST,240,201
1742108107803,POST,238,201
1742108107822,POST,234,201
1742108107816,POST,246,201
1742108107824,POST,242,201
1742108107836,POST,235,201
1742108107836,POST,242,201
1742108107856,POST,233,201
1742108107844,POST,245,201
1742108107863,POST,238,201
1742108107881,POST,226,201
1742108107897,POST,215,201
1742108107892,POST,226,201
1742108107905,POST,220,201
1742108107912,POST,223,201
1742108107918,POST,220,201
1742108107921,POST,226,201
1742108107929,POST,224,201
1742108107945,POST,215,201
1742108107937,POST,229,201
1742108107956,POST,215,201
1742108107972,POST,206,201
1742108107963,POST,219,201
1742108107977,POST,227,201
1742108107974,POST,245,201
1742108107986,POST,243,201
1742108107986,POST,248,201
1742108107996,POST,245,201
1742108108018,POST,227,201
1742108108013,POST,234,201
1742108108027,POST,225,201
1742108108032,POST,225,201
1742108108037,POST,231,201
1742108108041,POST,237,201
1742108108071,POST,213,201
1742108108056,POST,234,201
1742108108066,POST,232,201
1742108108078,POST,225,201
1742108108062,POST,247,201
1742108108089,POST,226,201
1742108108089,POST,231,201
1742108108107,POST,231,201
1742108108112,POST,243,201
1742108108101,POST,261,201
1742108108125,POST,250,201
1742108108135,POST,245,201
1742108108118,POST,266,201
1742108108147,POST,241,201
1742108108138,POST,255,201
1742108108153,POST,247,201
1742108108160,POST,253,201
1742108108166,POST,254,201
1742108108171,POST,259,201
1742108108182,POST,260,201
1742108108178,POST,275,201
1742108108204,POST,253,201
1742108108219,POST,245,201
1742108108229,POST,247,201
1742108108234,POST,258,201
1742108108247,POST,255,201
1742108108241,POST,267,201
1742108108245,POST,265,201
1742108108252,POST,274,201
1742108108257,POST,269,201
1742108108284,POST,251,201
1742108108278,POST,261,201
1742108108268,POST,285,201
1742108108290,POST,265,201
1742108108539,POST,27,201
1742108108309,POST,259,201
1742108108298,POST,273,201
1742108108303,POST,275,201
1742108108315,POST,266,201
1742108108320,POST,272,201
1742108108338,POST,279,201
1742108108355,POST,265,201
1742108108375,POST,260,201
1742108108363,POST,276,201
1742108108620,POST,28,201
1742108108380,POST,268,201
1742108108388,POST,272,201
1742108108384,POST,283,201
1742108108393,POST,284,201
1742108108400,POST,285,201
1742108108413,POST,280,201
1742108108420,POST,281,201
1742108108430,POST,278,201
1742108108442,POST,276,201
1742108108453,POST,271,201
1742108108457,POST,271,201
1742108108464,POST,280,201
1742108108476,POST,282,201
1742108108492,POST,277,201
1742108108508,POST,268,201
1742108108510,POST,276,201
1742108108502,POST,293,201
1742108108526,POST,272,201
1742108108526,POST,285,201
1742108108535,POST,282,201
1742108108553,POST,277,201
1742108108555,POST,278,201
1742108108571,POST,269,201
1742108108568,POST,276,201
1742108108566,POST,285,201
1742108108578,POST,282,201
1742108108581,POST,304,201
1742108108592,POST,293,201
1742108108617,POST,273,201
1742108108635,POST,262,201
1742108108648,POST,252,201
1742108108639,POST,275,201
1742108108648,POST,266,201
1742108108660,POST,263,201
1742108108667,POST,269,201
1742108108677,POST,265,201
1742108108693,POST,257,201
1742108108686,POST,266,201
1742108108708,POST,256,201
1742108108701,POST,273,201
1742108108718,POST,262,201
1742108108724,POST,265,201
1742108108728,POST,265,201
1742108108744,POST,270,201
1742108108769,POST,245,201
1742108108758,POST,265,201
1742108108776,POST,258,201
1742108108786,POST,258,201
1742108108795,POST,258,201
1742108108798,POST,257,201
1742108108817,POST,250,201
1742108108811,POST,262,201
1742108108830,POST,255,201
1742108108833,POST,256,201
1742108108844,POST,256,201
1742108108840,POST,262,201
1742108108861,POST,255,201
1742108108851,POST,268,201
1742108108885,POST,246,201
1742108108885,POST,249,201
1742108108897,POST,251,201
1742108108900,POST,248,201
1742108108890,POST,273,201
1742108108914,POST,252,201
1742108108923,POST,257,201
1742108108914,POST,273,201
1742108108942,POST,249,201
1742108108951,POST,246,201
1742108108936,POST,272,201
1742108108952,POST,262,201
1742108108964,POST,260,201
1742108108974,POST,265,201
1742108108980,POST,259,201
1742108108993,POST,251,201
1742108108989,POST,271,201
1742108109014,POST,246,201
1742108109023,POST,242,201
